userID	age	gender	country	device	access_hour
1795	31	f	UK	Mobile	12
1796	54	m	Japan	Desktop	4
1797	45	m	Germany	Mobile	3
1798	48	f	UK	Mobile	13
1799	38	m	Germany	Desktop	7
1800	59	m	Japan	Mobile	8
1801	49	f	USA	Mobile	18
1802	20	f	Japan	Mobile	2
1803	33	m	Brazil	Mobile	4
1804	44	m	Germany	Desktop	20
1805	21	f	USA	Mobile	17
1806	24	m	Germany	Desktop	0
1807	55	m	Germany	Mobile	7
1808	46	m	UK	Mobile	18
1809	48	m	Brazil	Mobile	16
1810	42	m	Germany	Mobile	16
1811	29	m	Japan	Desktop	10
1813	44	m	Japan	Desktop	1
1814	51	f	UK	Desktop	5
1815	43	f	Brazil	Tablet	21
1816	36	f	Brazil	Mobile	13
1817	18	f	Japan	Mobile	2
1818	34	f	USA	Desktop	11
1819	46	m	UK	Tablet	3
1820	50	m	UK	Mobile	11
1821	18	m	Japan	Desktop	12
1822	41	m	Japan	Mobile	1
1823	31	f	USA	Mobile	1
1824	26	m	USA	Desktop	14
1825	36	m	Brazil	Desktop	22
1826	31	f	UK	Mobile	16
1827	24	m	UK	Mobile	6
1828	15	m	Japan	Desktop	13
1829	36	f	Brazil	Mobile	11
1830	40	m	UK	Mobile	16
1831	32	m	Brazil	Desktop	13
1832	28	m	Brazil	Mobile	5
1833	43	m	Japan	Mobile	18
1834	26	m	Brazil	Tablet	23
1835	50	f	USA	Desktop	5
1836	49	f	USA	Tablet	17
1838	26	f	Germany	Tablet	23
1839	21	f	Japan	Tablet	4
1840	43	f	Germany	Mobile	23
1841	25	f	USA	Mobile	23
1842	47	m	Germany	Tablet	5
1844	20	f	Japan	Tablet	1
1845	29	f	Japan	Tablet	7
1846	46	m	Brazil	Mobile	14
1847	25	m	UK	Tablet	14
1848	37	f	Brazil	Tablet	10
1850	40	m	Japan	Desktop	21
1851	48	f	USA	Desktop	21
1852	48	m	USA	Mobile	23
1853	43	f	Brazil	Desktop	0
1854	18	m	Japan	Desktop	17
1855	31	m	USA	Desktop	11
1856	49	f	Japan	Mobile	11
1857	27	f	USA	Desktop	10
1858	55	f	Japan	Mobile	7
1859	53	f	Germany	Tablet	6
1860	29	f	Japan	Desktop	22
1861	43	m	Japan	Mobile	20
1862	43	f	Brazil	Desktop	1
1863	25	f	Germany	Tablet	10
1864	46	m	UK	Mobile	21
1865	16	m	Brazil	Mobile	9
1866	28	f	UK	Mobile	2
1867	34	m	USA	Tablet	19
1868	36	m	UK	Tablet	9
1869	25	f	Japan	Tablet	17
1871	41	m	UK	Mobile	13
1872	17	m	Brazil	Tablet	17
1873	31	f	Brazil	Desktop	23
1874	58	f	UK	Tablet	7
1875	42	m	Brazil	Mobile	9
1877	43	m	Brazil	Desktop	21
1879	35	f	UK	Tablet	12
1880	30	m	Germany	Desktop	20
1881	51	m	Germany	Desktop	7
1882	34	m	USA	Mobile	3
1883	20	f	Brazil	Desktop	3
1885	33	m	UK	Desktop	4
1887	19	m	Brazil	Mobile	0
1888	17	f	Japan	Mobile	16
1889	15	m	Brazil	Mobile	1
1890	52	m	Brazil	Desktop	7
1891	29	f	Germany	Desktop	6
1892	48	f	UK	Desktop	14
1893	49	f	Brazil	Mobile	4
1894	39	f	Germany	Tablet	1
1895	38	m	USA	Desktop	6
1896	26	m	Germany	Tablet	7
1897	32	f	Germany	Mobile	6
1898	29	f	Germany	Desktop	6
1899	58	m	Brazil	Tablet	13
1900	30	f	Brazil	Desktop	20
1902	41	m	USA	Desktop	17
1903	22	f	Japan	Desktop	5
1904	39	m	Japan	Tablet	3
1905	31	f	Japan	Mobile	9
1906	43	f	USA	Desktop	17
1907	22	m	Japan	Mobile	11
1908	29	f	Japan	Mobile	15
1909	41	m	Germany	Tablet	6
1910	21	m	Brazil	Tablet	5
1911	17	m	Brazil	Mobile	4
1912	43	m	Germany	Desktop	2
1914	58	m	Germany	Tablet	11
1915	38	f	Germany	Desktop	14
1917	17	f	Brazil	Desktop	9
1918	34	m	Japan	Desktop	19
1919	29	f	Germany	Mobile	18
1920	39	m	USA	Desktop	15
1921	44	f	Germany	Mobile	10
1922	28	f	UK	Mobile	7
1923	21	f	Germany	Desktop	2
1924	31	f	Brazil	Desktop	22
1925	58	m	Germany	Desktop	6
1926	34	m	UK	Desktop	22
1928	50	f	USA	Mobile	6
1929	23	f	Japan	Desktop	13
1930	52	m	Germany	Desktop	1
1931	36	f	UK	Mobile	9
1933	16	m	UK	Tablet	18
1934	38	m	USA	Tablet	8
1935	22	m	Brazil	Mobile	15
1936	25	f	Germany	Tablet	18
1937	27	m	UK	Mobile	17
1938	31	f	USA	Desktop	8
1939	22	m	Japan	Desktop	15
1941	35	f	UK	Tablet	12
1942	32	f	USA	Desktop	9
1944	44	f	Brazil	Tablet	19
1946	32	m	Brazil	Tablet	13
1947	45	m	UK	Desktop	11
1948	52	f	UK	Desktop	18
1949	46	f	Germany	Tablet	6
1950	25	f	USA	Desktop	22
1951	59	m	UK	Mobile	14
1952	39	m	Germany	Desktop	15
1954	47	m	Germany	Desktop	7
1955	52	m	UK	Mobile	9
1956	55	f	Brazil	Desktop	3
1957	22	f	USA	Desktop	18
1958	25	m	USA	Tablet	18
1959	36	m	Brazil	Desktop	20
1961	38	f	UK	Desktop	14
1962	55	m	USA	Mobile	13
1963	31	m	UK	Tablet	0
1964	26	m	UK	Tablet	15
1965	46	m	Germany	Tablet	9
1966	29	m	Brazil	Desktop	18
1968	30	m	UK	Tablet	21
1969	36	f	Japan	Mobile	2
1971	42	m	Brazil	Tablet	4
1972	34	m	USA	Mobile	8
1973	47	f	Germany	Tablet	17
1974	24	f	USA	Tablet	10
1975	54	f	USA	Mobile	15
1976	46	m	Brazil	Tablet	1
1977	47	f	USA	Tablet	11
1978	16	m	UK	Tablet	21
1979	47	m	USA	Desktop	5
1980	47	m	Germany	Mobile	10
1981	55	f	Germany	Tablet	7
1982	27	f	Japan	Mobile	11
1983	44	f	Germany	Mobile	1
1984	47	f	USA	Mobile	8
1986	27	f	Germany	Tablet	14
1987	40	m	Brazil	Tablet	1
1988	36	m	Germany	Mobile	0
1989	53	m	UK	Desktop	9
1990	16	m	Brazil	Mobile	1
1991	52	f	Japan	Desktop	11
1992	53	f	UK	Mobile	22
1993	40	m	USA	Mobile	7
1994	29	f	USA	Mobile	4
1995	48	f	USA	Tablet	21
1996	56	m	UK	Desktop	0
1997	58	m	UK	Desktop	14
1998	54	f	UK	Mobile	5
1999	25	f	Brazil	Tablet	11
2000	17	m	Brazil	Tablet	7
2001	20	m	USA	Desktop	12
2003	23	m	Germany	Tablet	18
2004	20	f	USA	Desktop	0
2005	23	m	Japan	Desktop	10
2006	53	m	Brazil	Desktop	19
2007	45	f	UK	Tablet	0
2008	46	f	Brazil	Desktop	7
2009	55	f	UK	Desktop	4
2010	26	f	Japan	Mobile	16
2011	22	f	Japan	Desktop	7
2013	22	m	Brazil	Desktop	9
2014	42	m	UK	Mobile	1
2015	34	f	Japan	Mobile	8
2016	21	f	USA	Tablet	23
2017	25	f	USA	Desktop	22
2018	34	f	UK	Tablet	2
2019	30	f	Brazil	Tablet	17
2020	18	m	Japan	Mobile	6
2021	20	m	Brazil	Tablet	14
2022	36	m	USA	Desktop	20
2023	40	m	Japan	Mobile	21
2024	17	f	Brazil	Desktop	19
2025	55	m	Germany	Desktop	17
2027	56	f	UK	Mobile	2
2028	28	f	UK	Desktop	22
2029	25	f	Germany	Mobile	13
2030	32	m	USA	Desktop	23
2031	26	f	Japan	Mobile	1
2032	37	m	UK	Tablet	13
2033	26	m	Germany	Desktop	21
2034	27	f	Germany	Mobile	10
2035	39	f	USA	Desktop	15
2036	59	f	USA	Desktop	7
2037	33	m	Brazil	Desktop	6
2038	50	f	UK	Mobile	10
2039	59	m	Brazil	Tablet	2
2040	22	f	Germany	Tablet	16
2041	43	f	Japan	Tablet	13
2042	46	m	Japan	Mobile	5
2043	58	m	USA	Tablet	7
2044	32	m	Japan	Mobile	21
2045	20	m	Japan	Desktop	4
2046	32	m	Japan	Desktop	7
2047	33	m	Germany	Tablet	1
2048	36	f	Japan	Mobile	14
2051	51	f	Japan	Desktop	11
2052	46	m	Japan	Mobile	16
2053	55	f	Brazil	Mobile	0
2054	17	m	Germany	Desktop	14
2055	42	f	USA	Mobile	13
2056	24	f	Brazil	Desktop	19
2057	49	m	UK	Desktop	21
2058	43	m	Germany	Desktop	15
2059	29	m	Germany	Mobile	8
2060	47	f	UK	Desktop	0
2061	21	m	UK	Mobile	16
2062	26	f	UK	Desktop	12
2064	44	m	USA	Desktop	20
2065	35	f	Japan	Tablet	20
2066	45	f	Germany	Tablet	4
2067	38	m	Japan	Tablet	9
2068	34	f	Japan	Mobile	5
2069	51	f	UK	Mobile	23
2070	18	m	USA	Desktop	18
2071	42	f	Brazil	Desktop	12
2072	58	m	USA	Desktop	0
2075	34	m	Japan	Desktop	19
2076	38	m	USA	Mobile	14
2077	46	m	UK	Desktop	13
2078	55	f	Brazil	Desktop	7
2079	50	f	UK	Tablet	9
2080	48	f	Brazil	Desktop	8
2081	50	m	Japan	Desktop	16
2083	16	f	Brazil	Desktop	8
2084	29	f	Brazil	Mobile	2
2085	48	m	Brazil	Tablet	10
2086	50	m	USA	Desktop	11
2087	20	f	USA	Desktop	9
2088	53	m	Japan	Tablet	16
2090	56	m	Brazil	Desktop	16
2091	26	m	Germany	Mobile	10
2092	17	m	Japan	Desktop	21
2093	59	f	Brazil	Mobile	3
2094	32	m	Brazil	Mobile	6
2095	54	m	USA	Desktop	20
2096	35	m	Japan	Tablet	13
2097	29	m	Brazil	Mobile	6
2099	47	m	Brazil	Tablet	23
2100	49	m	Japan	Desktop	7
